filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C
274.txt,0.4068522483940043,0.03571428571427958,0.09563164108595042,0.12873490146212122,0.06989247311838709,0.09523809523814813,0.0807453416147826,0.5076923076926031,0.05612244897957143,0.077777777778,0.5,0.10714285714283334,0.346153846154,0.0684523809525,0.39449064449121934
275.txt,0.139186295503212,0.3156220171810329,0.21671258034876031,0.09029690847878788,0.5806451612903225,0.27160493827148147,0.2608695652173913,0.7333333333334934,0.26190476190499995,0.2,1.0,0.16666666666666666,0.166666666667,0.29166666666666663,0.5202702702727411
276.txt,0.32762312633832974,0.023103844930251496,0.08107044470688705,0.14187327823691462,0.049627791563225804,0.07671957671962962,0.06211180124217391,0.42000000000016796,0.03571428571428571,0.07179487179466666,0.285714285714,0.047619047618999995,0.2,0.09821428571416665,0.7358108108122029
277.txt,0.8972162740899359,0.03404390709522134,0.09631670237741048,0.1477585775110193,0.05913978494612903,0.08641975308629629,0.07085346215782608,0.4090909090909637,0.039682539682571426,0.075,0.444444444444,0.07407407407399999,0.272727272727,0.08179012345666667,0.5371621621652055
278.txt,0.4025695931477516,0.02702149902280641,0.08852157943085401,0.11855568673746555,0.06451612903225806,0.09876543209888888,0.08115942028999999,0.4714285714285886,0.05238095238092857,0.07142857142866667,0.6,0.07777777777783333,0.25,0.06388888888875,0.3663127413136255
279.txt,0.835117773019272,0.03538888728208103,0.10612049347217631,0.12982826329049588,0.0689149560116129,0.11755233494370369,0.0888468809073913,0.5617021276598246,0.06832298136642857,0.06969696969666667,0.521739130435,0.0797101449275,0.234042553191,0.06884057970999999,0.3605520414038443
28.txt,0.2312633832976445,0.01614699331857471,0.08064112196363638,0.14784205693250688,0.04032258064516129,0.07070707070703702,0.059288537549565215,0.080000000000072,0.006493506493507143,0.061111111111133334,0.0909090909091,0.0757575757575,0.333333333333,0.045454545454583335,0.35675675675743174
280.txt,0.2698072805139186,0.14858415526575977,0.06574839302093664,0.09131721252933885,0.29032258064516125,0.07160493827148148,0.0782608695652174,0.17777777777767112,0.019047619047642857,0.3333333333333333,0.333333333333,0.03333333333333333,0.111111111111,0.049999999999999996,0.2972972972980084
281.txt,0.0449678800856531,0.007999636380076412,0.04530149984694214,0.11325374961735536,0.041474654377741935,0.053497942386666664,0.043478260869565216,0.13333333333325334,0.0079365079365,0.085714285714,0.111111111111,0.018518518518499998,0.111111111111,0.03240740740741666,0.34684684684760214
282.txt,0.29336188436830835,0.1137448297804589,0.1046831955922865,0.1046831955922865,0.20161290322580644,0.1111111111111111,0.10869565217391304,0.5760000000002304,0.0857142857142857,0.16666666666666666,0.7,0.049999999999999996,0.12,0.08333333333333333,0.35675675675743174
283.txt,0.04282655246252677,0.029987273305752658,0.08044077134986226,0.10055096418732783,0.08064516129032258,0.10370370370370369,0.08695652173913043,0.24000000000009603,0.02857142857142857,0.08333333333333333,0.6,0.0,0.0,0.049999999999999996,0.26756756756807376
284.txt,0.40042826552462524,0.04020478408010843,0.11019283746556474,0.13774104683195593,0.0703812316716129,0.10802469135814814,0.08695652173913043,0.5000000000006,0.059523809523785706,0.07272727272733334,0.5,0.06944444444449999,0.208333333333,0.09722222222208333,0.5202702702727411
285.txt,0.3854389721627409,0.0253852097633091,0.09169618260550964,0.17829813284297522,0.041474654377741935,0.07407407407407407,0.05590062111782608,0.2666666666665067,0.020408163265285714,0.06666666666666667,0.285714285714,0.03571428571433333,0.166666666667,0.08333333333333333,0.6936936936969881
286.txt,0.30406852248394006,0.024260260897225733,0.09767092411735538,0.10743801652892562,0.06720430107516129,0.09427609427592593,0.09881422924913044,0.48000000000019205,0.06493506493507142,0.061111111111133334,0.454545454545,0.0757575757575,0.2,0.05303030303041667,0.24972972973020224
287.txt,0.13062098501070663,0.018533248488698816,0.05234159779614325,0.0981404958677686,0.06451612903225806,0.05246913580259259,0.05797101449260869,0.07500000000003,0.00595238095237857,0.1,0.166666666667,0.013888888888883332,0.0625,0.04513888888874999,0.3623310810817666
288.txt,0.4068522483940043,0.014351022321915461,0.06375442739063361,0.11541749786267218,0.04923599320870967,0.07407407407407407,0.0600414078673913,0.372413793103349,0.03061224489792857,0.07368421052600001,0.333333333333,0.015873015873016667,0.0689655172414,0.06746031746041667,0.5228331780050433
289.txt,0.2248394004282655,0.12853961183591556,0.0791384923614325,0.10363373999738291,0.22580645161290322,0.08080808080814815,0.08300395256913043,0.39999999999976005,0.04545454545457142,0.24444444444466665,0.363636363636,0.060606060605999997,0.190476190476,0.06818181818166666,0.3822393822401691
29.txt,0.815845824411135,0.0369074132994848,0.09564738292011019,0.13284358738898072,0.06912442396322581,0.10222222222222221,0.0782608695652174,0.5333333333330134,0.05714285714285714,0.07936507936533334,0.56,0.07333333333333333,0.244444444444,0.11166666666666666,0.6639639639657157
290.txt,0.08137044967880085,0.0645879732738407,0.1671258034892562,0.08356290174476584,0.16129032258064516,0.20987654321,0.21739130434782608,0.560000000000624,0.16666666666642857,0.06666666666666667,0.666666666667,0.11111111111116667,0.133333333333,0.11111111111125,0.2378378378381392
292.txt,0.21627408993576014,0.026726057906420794,0.08484848484848485,0.11784511784517906,0.06451612903225806,0.0962962962962963,0.0782608695652174,0.46666666666698664,0.049999999999999996,0.074074074074,0.6,0.06666666666666667,0.222222222222,0.029166666666666664,0.17342342342380107
293.txt,0.46466809421841543,0.020680878141896408,0.07829491083085399,0.11621900826446281,0.057347670250967736,0.08187134502925926,0.07322654462260869,0.487500000000195,0.04887218045114285,0.07037037037066667,0.578947368421,0.03508771929816666,0.125,0.06359649122791666,0.40413851351427815
30.txt,0.5995717344753748,0.07308304167991773,0.0833959429002755,0.09971254042396695,0.14838709677419354,0.08754208754222222,0.09090909090913042,0.4956521739133983,0.061688311688285716,0.14666666666666667,0.5,0.04545454545449999,0.130434782609,0.054924242424166665,0.2811398354883292
31.txt,0.18629550321199145,0.07795100222716562,0.12855831037630855,0.13774104683195593,0.11290322580645161,0.10493827160481481,0.10144927536217392,0.5142857142854057,0.07142857142857142,0.1,0.666666666667,0.22222222222166665,0.571428571429,0.11805555555541666,0.5415057915087272
32.txt,0.16702355460385437,0.07150811326757284,0.1031090122,0.12888626524986224,0.11290322580645161,0.11640211640222221,0.08695652173913043,0.5142857142854057,0.061224489795928566,0.11666666666666667,0.571428571429,0.0714285714285,0.214285714286,0.07738095238083333,0.4140926640932564
33.txt,0.19700214132762311,0.11613108495058298,0.15977961432506887,0.09078387177561985,0.2365591397848387,0.1925925925925926,0.19130434782608696,0.7636363636371054,0.19999999999999998,0.11111111111133333,1.0,0.06666666666666667,0.0909090909091,0.175,0.4256756756762783
34.txt,0.6145610278372592,0.026407890550423332,0.08514901076859505,0.1419150179476584,0.0532258064516129,0.0774410774411111,0.06521739130434782,0.3272727272725309,0.02922077922078571,0.07333333333333333,0.363636363636,0.030303030302999998,0.121212121212,0.09280303030291666,0.6621621621640906
35.txt,0.3875802997858672,0.03356665606108199,0.0758385999030303,0.14650638617630854,0.05913978494612903,0.06535947712407407,0.05626598465478261,0.2727272727277091,0.021008403361357144,0.09444444444466667,0.352941176471,0.04901960784316667,0.227272727273,0.07598039215666666,0.6283783783791618
36.txt,0.15203426124197,0.007317849188571476,0.05693296602369147,0.09488827670647383,0.04838709677419355,0.08333333333333333,0.06521739130434782,0.39999999999976005,0.03571428571428571,0.06666666666666667,0.5,0.027777777777833332,0.111111111111,0.024305555555541664,0.17342342342380107
37.txt,0.3361884368308351,0.02783964365255506,0.07231404958677687,0.10330578512396695,0.07526881720419355,0.07870370370370369,0.07608695652173914,0.3857142857149543,0.040178571428571425,0.08888888888866667,0.5,0.07291666666666666,0.25,0.033854166666666664,0.2070463320468512
38.txt,0.2226980728051392,0.007699650015997504,0.05766758494049587,0.098297019784573,0.04731182795709677,0.07901234567888889,0.06376811594217391,0.49090909090939633,0.04285714285714285,0.06666666666666667,0.4,0.0555555555555,0.227272727273,0.041666666666666664,0.3040540540545482
39.txt,0.06209850107066382,0.011272214899357372,0.06454151908705234,0.0806768988586777,0.06451612903225806,0.07936507936518518,0.08695652173913043,0.60000000000024,0.07142857142857142,0.06666666666666667,0.714285714286,0.0,0.0,0.041666666666666664,0.22297297297339483
40.txt,0.297644539614561,0.25262488068723676,0.11753902662975207,0.12021036814421487,0.3548387096774194,0.1111111111111111,0.10628019323652174,0.6545454545462619,0.09523809523785713,0.3,0.888888888889,0.07407407407399999,0.181818181818,0.10185185185166667,0.44594594594678966
41.txt,0.10278372591006425,0.03557111040406641,0.09274563820000001,0.17389807162534435,0.05161290322580645,0.05555555555555555,0.05797101449260869,0.45000000000018003,0.03571428571428571,0.08,0.333333333333,0.13888888888883333,0.625,0.04861111111125,0.39020270270344093
42.txt,0.39614561027837264,0.026407890550423332,0.09366391184573003,0.15610651974242426,0.04838709677419355,0.08730158730148148,0.06521739130434782,0.34285714285693714,0.03061224489792857,0.06666666666666667,0.5,0.05952380952383333,0.238095238095,0.09821428571416665,0.7007722007741637
43.txt,0.2184154175588865,0.42157174673878095,0.14233241505950414,0.11861034588305785,0.5806451612903225,0.13580246913592592,0.13043478260869565,0.60000000000024,0.10714285714285714,0.4,0.833333333333,0.08333333333333333,0.166666666667,0.15972222222208332,0.5698198198218889
44.txt,0.828693790149893,0.0325084037681771,0.09696969696969698,0.15948963317355372,0.053295932678709676,0.07407407407407407,0.06608695652173913,0.5368421052638147,0.04857142857142857,0.072463768116,0.48,0.04666666666666667,0.184210526316,0.10166666666666666,0.7158605974387868
45.txt,0.3361884368308351,0.044543429843996465,0.1051840721261708,0.12576356449876033,0.08243727598580644,0.08417508417518518,0.09090909090913042,0.5217391304354086,0.06493506493507142,0.08148148148133334,0.636363636364,0.12121212121216665,0.347826086957,0.098484848485,0.50411280846217
46.txt,0.5824411134903641,0.013522112631237756,0.061745986510743804,0.10658533385812673,0.052109181141290324,0.06641123882518518,0.06296851574217391,0.39999999999976005,0.03448275862071428,0.07435897435866666,0.379310344828,0.07471264367816666,0.309523809524,0.02011494252875,0.14864864864878125
47.txt,0.4796573875802998,0.034384800690830636,0.07267479994765841,0.11561899991652894,0.07603686635935483,0.08289241622592593,0.06832298136652173,0.39999999999976005,0.03741496598642857,0.1,0.47619047619,0.0555555555555,0.212121212121,0.07738095238083333,0.527027027028835
48.txt,0.09421841541755889,0.0029792034246261707,0.04453627180898072,0.07859342083939394,0.04985337243387097,0.058641975308518515,0.06159420289869565,0.3529411764709412,0.029761904761928568,0.07272727272733334,0.25,0.027777777777833332,0.117647058824,0.03472222222220833,0.26232114467473955
49.txt,0.3404710920770878,0.0053220721372001616,0.04326089174573003,0.07684500507465565,0.055718475073225804,0.05898491083666666,0.06119162640913044,0.44210526315857684,0.037037037037071424,0.08181818181799999,0.407407407407,0.024691358024666668,0.105263157895,0.023148148148166667,0.17603129445256277
50.txt,0.24625267665952888,0.4587973273942059,0.08414725770082644,0.08900190718374656,0.8387096774193548,0.09427609427592593,0.10276679841913043,0.692307692307877,0.09740259740285713,0.7333333333333333,0.727272727273,0.060606060605999997,0.153846153846,0.08712121212124999,0.39449064449121934
51.txt,0.26124197002141325,0.02783964365255506,0.0876533934385675,0.10043617998168045,0.07741935483870967,0.10101010100999999,0.09486166007913044,0.60000000000024,0.07792207792214285,0.07333333333333333,0.727272727273,0.060606060605999997,0.166666666667,0.06060606060625,0.2972972972980084
52.txt,0.5910064239828694,0.033145552207598045,0.07881183375261709,0.12247784975055095,0.07020872865290322,0.07568438003222222,0.0699432892247826,0.4216216216213686,0.04037267080742857,0.09019607843133333,0.478260869565,0.14492753623183333,0.540540540541,0.05072463768125,0.337472607743625
53.txt,0.22698072805139186,0.028316894686694422,0.08760330578512397,0.10428964974421488,0.07526881720419355,0.09259259259259259,0.09130434782608696,0.5714285714282286,0.07142857142857142,0.074074074074,0.6,0.06666666666666667,0.190476190476,0.075,0.3822393822401691
55.txt,0.32548179871520344,0.02664651606734984,0.0868828141553719,0.14118457300275483,0.05376344086032258,0.09686609686592593,0.06688963210695652,0.360000000000144,0.032967032966999994,0.07222222222199999,0.384615384615,0.051282051282,0.2,0.08653846153833333,0.6020270270281661
56.txt,0.3361884368308351,0.03786191536747717,0.06806028196418733,0.09974351667134987,0.09354838709677418,0.06318082788666667,0.07416879795391304,0.372413793103349,0.037815126050428575,0.11333333333333333,0.588235294118,0.05882352941183333,0.206896551724,0.029411764705874997,0.18452935694337616
57.txt,0.48608137044967886,0.02783964365255506,0.08570554025123966,0.1244112681063361,0.0625,0.07818930041148148,0.07487922705304348,0.4258064516125703,0.04365079365078572,0.075,0.388888888889,0.07407407407399999,0.258064516129,0.0925925925925,0.5754141238044671
58.txt,0.49036402569593146,0.02819758192808799,0.09139523578016528,0.13394129381584022,0.05846774193548387,0.0915032679737037,0.07416879795391304,0.4551724137937821,0.04621848739492857,0.07083333333333333,0.588235294118,0.0392156862745,0.137931034483,0.08823529411749999,0.5535880708283446
59.txt,0.3340471092077088,0.02376465405411406,0.08225108225123967,0.137085137085124,0.052109181141290324,0.09259259259259259,0.06521739130434782,0.34285714285693714,0.03061224489792857,0.07179487179466666,0.428571428571,0.10714285714283334,0.428571428571,0.07738095238083333,0.5521235521267203
60.txt,0.3340471092077088,0.004931594018447373,0.05006587615283747,0.08225108225110192,0.05131964809387097,0.05797101449259259,0.06616257088826087,0.34285714285693714,0.031055900621142857,0.06969696969666667,0.260869565217,0.02173913043483333,0.0857142857143,0.025362318840583334,0.17837837837871587
61.txt,0.5160599571734477,0.015995140716633893,0.07713498622589532,0.15575333757162535,0.03812316715548387,0.07054673721333332,0.053830227743478266,0.4153846153849662,0.03061224489792857,0.06363636363633333,0.285714285714,0.0079365079365,0.0384615384615,0.041666666666666664,0.3601871101876544
62.txt,0.42184154175588867,0.04931594018453102,0.09838646202258954,0.12753800632589532,0.08709677419354839,0.0978835978837037,0.08385093167695652,0.5333333333330134,0.061224489795928566,0.09333333333333332,0.571428571429,0.05952380952383333,0.185185185185,0.09821428571416665,0.5450450450450853
63.txt,0.42184154175588867,0.01749920458163549,0.0724952878060606,0.10434927790303031,0.05913978494612903,0.07407407407407407,0.07551487414173913,0.3636363636361455,0.03759398496242857,0.07037037037066667,0.526315789474,0.061403508771999994,0.212121212121,0.05701754385958333,0.3513513513521107
64.txt,0.3361884368308351,0.02783964365255506,0.1051840721261708,0.18078512396694216,0.043010752688064514,0.08417508417518518,0.06324110671956522,0.45000000000018003,0.03896103896107143,0.061111111111133334,0.272727272727,0.13636363636366666,0.5625,0.10606060606041667,0.7804054054068819
65.txt,0.8029978586723769,0.03900731784918256,0.06935666828705235,0.1052735143644628,0.09032258064516129,0.08061002178666667,0.07161125319695652,0.4714285714285886,0.04621848739492857,0.11333333333333333,0.441176470588,0.029411764705833333,0.107142857143,0.044117647058749994,0.2866795366800154
66.txt,0.5931477516059958,0.009226853324842566,0.05347593582887052,0.10330578512396695,0.04731182795709677,0.06753812636148147,0.05626598465478261,0.35454545454614184,0.027310924369714284,0.07555555555533333,0.294117647059,0.029411764705833333,0.136363636364,0.023284313725499998,0.19256756756785082
67.txt,0.31263383297644537,0.03471205854278736,0.09136822773168045,0.11421028466487604,0.07741935483870967,0.08641975308629629,0.08695652173913043,0.39999999999976005,0.04761904761907143,0.08,0.583333333333,0.125,0.375,0.09027777777791665,0.4831081081075356
68.txt,0.17130620985010708,0.007024156244728012,0.06661657901322314,0.11449724517906336,0.03970223325064516,0.07070707070703702,0.06324110671956522,0.22500000000009002,0.0194805194805,0.05641025641026667,0.181818181818,0.04545454545449999,0.1875,0.045454545454583335,0.33445945946009226
69.txt,1.0,0.008116514184530754,0.05509641873278237,0.09947964493415978,0.047399605003225806,0.06054131054148148,0.06020066889652174,0.35000000000054,0.028846153846142853,0.07074829932,0.326923076923,0.041666666666666664,0.180555555556,0.02483974358975,0.19200450450506598
7.txt,0.15417558886509636,0.028862324439669292,0.07652280379559229,0.12298307752851241,0.06451612903225806,0.07818930041148148,0.06763285024173912,0.4285714285717714,0.039682539682571426,0.085714285714,0.444444444444,0.0555555555555,0.214285714286,0.055555555555416664,0.3822393822401691
70.txt,0.4346895074946467,0.01631026340899788,0.07423517471349862,0.09530191348374656,0.06281833616290322,0.07602339181296296,0.08466819221956522,0.45405405405378163,0.052631578947357135,0.06666666666666667,0.684210526316,0.08771929824566667,0.27027027027,0.05482456140333333,0.30131482834257006
71.txt,0.2955032119914347,0.08711422208080871,0.21046831955922868,0.1143849562822314,0.14838709677419354,0.2444444444444444,0.19999999999999998,0.5739130434782296,0.15714285714285714,0.06666666666666667,0.8,0.09999999999999999,0.130434782609,0.2333333333333333,0.5428907168057568
72.txt,0.06423982869379015,0.09656379255487813,0.15243342516088154,0.08794236066969698,0.2096774193548387,0.1975308641974074,0.18840579710130434,0.6461538461546584,0.16666666666642857,0.1,0.666666666667,0.0,0.0,0.16666666666666666,0.41164241164322474
73.txt,0.8779443254817988,0.04086177900998436,0.10629017447217631,0.11188439418099173,0.08755760368677419,0.10802469135814814,0.10326086956521739,0.6315789473690527,0.08928571428571427,0.07619047619066667,0.75,0.10416666666666666,0.263157894737,0.07986111111125,0.35988620199230253
74.txt,0.3361884368308351,0.05289532293986035,0.09641873278236915,0.1071319253137741,0.10887096774193548,0.09567901234555555,0.09782608695652173,0.6666666666674667,0.08928571428571427,0.1,0.583333333333,0.027777777777833332,0.0740740740741,0.059027777777916665,0.28078078078147717
75.txt,0.16916488222698073,0.015526566974222177,0.04040404040402204,0.08264462809917356,0.07096774193548387,0.04732510288074073,0.05314009661826087,0.16363636363686546,0.011904761904785713,0.12,0.222222222222,0.009259259259266666,0.0454545454545,0.020833333333333332,0.18243243243281812
76.txt,0.0449678800856531,0.03070314985681852,0.10192837465564739,0.10192837465564739,0.08064516129032258,0.10185185185185185,0.10869565217391304,0.48000000000019205,0.07142857142857142,0.06666666666666667,0.5,0.08333333333333333,0.2,0.11458333333333333,0.4905405405414687
77.txt,0.31905781584582443,0.030312671737951196,0.09274563820000001,0.120972571565427,0.06744868035193548,0.09876543209888888,0.08333333333347827,0.5739130434782296,0.06547619047621428,0.07272727272733334,0.666666666667,0.06944444444449999,0.217391304348,0.07986111111125,0.44594594594678966
78.txt,0.5546038543897217,0.02475007116906792,0.07473948975922864,0.11614920705826447,0.06281833616290322,0.07890499194851852,0.0699432892247826,0.5189189189186076,0.049689440993785715,0.080701754386,0.652173913043,0.02898550724633333,0.108108108108,0.05978260869583333,0.3977355734120498
79.txt,0.7430406852248395,0.04136175628373555,0.12243648607272727,0.13438150910440771,0.07347670250903225,0.11316872427999998,0.09903381642521739,0.6146341463414459,0.08333333333357143,0.06666666666666667,0.722222222222,0.09259259259266667,0.243902439024,0.11111111111125,0.5220830586707176
8.txt,0.25267665952890794,0.018533248488698816,0.0628099173553719,0.09421487603305785,0.06720430107516129,0.06666666666666667,0.07246376811608696,0.4320000000001728,0.04285714285714285,0.08333333333333333,0.6,0.03333333333333333,0.12,0.04444444444458333,0.2854054054059454
80.txt,0.30406852248394006,0.03977091950374827,0.08264462809917356,0.09947964493415978,0.0967741935483871,0.10541310541296296,0.09030100334434782,0.44444444444417774,0.054945054945071424,0.09629629629599999,0.538461538462,0.038461538461499994,0.111111111111,0.08333333333333333,0.4294294294302584
81.txt,0.8051391862955033,0.054506045179758544,0.11818181818181818,0.1790633608815427,0.06653225806451613,0.09444444444444443,0.0717391304347826,0.39999999999976005,0.039285714285714285,0.08333333333333333,0.55,0.10833333333333334,0.393939393939,0.15416666666666667,1.0
82.txt,0.22055674518201285,0.027362392618415703,0.09550045913663913,0.21487603305785125,0.035842293906774195,0.05761316872444444,0.048309178743913044,0.24000000000009603,0.015873015873,0.06666666666666667,0.222222222222,0.09259259259266667,0.5,0.060185185185,0.5797297297308266
83.txt,0.6745182012847967,0.02790782237167692,0.10137741046831955,0.11788070984683197,0.06605222734258065,0.1111111111111111,0.0934782608695652,0.669767441861068,0.0857142857142857,0.06349206349206667,0.6,0.075,0.209302325581,0.07083333333333333,0.35260842237670764
84.txt,0.278372591006424,0.02139675469296227,0.06721763085399449,0.1050275482093664,0.06451612903225806,0.08641975308629629,0.06956521739130435,0.35000000000054,0.03333333333335714,0.08333333333333333,0.4,0.03333333333333333,0.125,0.041666666666666664,0.27871621621674353
85.txt,0.31905781584582443,0.030312671737951196,0.10117705985454546,0.11593204775027549,0.0703812316716129,0.10437710437703702,0.09486166007913044,0.60000000000024,0.07792207792214285,0.06666666666666667,0.727272727273,0.09090909090916667,0.25,0.08712121212124999,0.4273648648655248
86.txt,0.3426124197002141,0.013606333401934543,0.051024074739504134,0.09168388429752067,0.06072106261870967,0.059581320450740737,0.06049149338391304,0.30000000000012,0.024844720496928572,0.09019607843133333,0.391304347826,0.0072463768115999996,0.03125,0.028985507246375,0.22297297297339483
87.txt,0.5653104925053534,0.009029370138460124,0.05821854912782369,0.10154398103663911,0.04783092324806452,0.06543209876555554,0.062318840579565216,0.334883720930534,0.02857142857142857,0.06896551724133333,0.366666666667,0.049999999999999996,0.209302325581,0.03333333333333333,0.2489000628541466
88.txt,0.25267665952890794,0.22255806554247037,0.18842975206611573,0.1070623591285124,0.3548387096774194,0.16296296296296298,0.19130434782608696,0.60000000000024,0.15714285714285714,0.16666666666666666,0.8,0.03333333333333333,0.0454545454545,0.21666666666666667,0.527027027028835
89.txt,0.11563169164882227,0.03900731784918256,0.09825528007327824,0.13398447282741047,0.07096774193548387,0.09259259259259259,0.0797101449273913,0.5454545454542182,0.059523809523785706,0.08,0.5,0.08333333333333333,0.272727272727,0.09027777777791665,0.527027027028835
9.txt,0.0,0.015669742284435354,0.05840220385674931,0.12167125803484849,0.04838709677419355,0.06666666666666667,0.05217391304347826,0.0,0.0,0.08333333333333333,0.0,0.03333333333333333,0.166666666667,0.049999999999999996,0.44594594594678966
91.txt,0.4068522483940043,0.01865957964488717,0.06375442739063361,0.10459710743801653,0.06072106261870967,0.06172839506185185,0.06625258799173912,0.37500000000015,0.03401360544214285,0.08235294117666667,0.380952380952,0.031746031746,0.125,0.037698412698416665,0.26478040540590636
92.txt,0.4796573875802998,0.04983657767616323,0.1173977537614325,0.1413121110096419,0.07917888563064515,0.09971509971518518,0.09030100334434782,0.5777777777774311,0.07142857142857142,0.078787878788,0.538461538462,0.07692307692299999,0.222222222222,0.07371794871791666,0.37987987988066463
93.txt,0.20128479657387582,0.18819599109130886,0.4049586776859504,0.1012396694214876,0.3225806451612903,0.4629629629629629,0.43478260869565216,0.720000000000288,0.42857142857142855,0.06666666666666667,1.0,0.3333333333333333,0.2,0.2708333333333333,0.2898648648654133
94.txt,0.28051391862955033,0.02562693431297503,0.06336088154269973,0.08175597618415978,0.09090909090903225,0.07638888888888888,0.08423913043478261,0.4258064516125703,0.049107142857142856,0.09696969697,0.6875,0.020833333333333332,0.0645161290323,0.03645833333333333,0.20139494333089455
95.txt,0.5546038543897217,0.03356665606108199,0.07473948975922864,0.11019283746556474,0.07862903225806452,0.08695652173925926,0.07372400756130434,0.39999999999976005,0.04037267080742857,0.09583333333333333,0.347826086957,0.0434782608695,0.153846153846,0.03985507246375,0.25155925155992187
96.txt,0.16274089935760172,0.018771874005625317,0.07107438016528926,0.10452114730192838,0.0609318996416129,0.08518518518518517,0.07391304347826086,0.28235294117651294,0.02857142857142857,0.074074074074,0.4,0.13333333333333333,0.470588235294,0.029166666666666664,0.1836248012720501
97.txt,0.41327623126338325,0.03643016226534544,0.09035812672176308,0.10930418555055096,0.0833333333332258,0.09135802469148148,0.08985507246391305,0.5806451612906323,0.07142857142857142,0.08333333333333333,0.4,0.06666666666666667,0.193548387097,0.08055555555541666,0.4171752397567893
98.txt,0.3426124197002141,0.033176177942214655,0.06519742883360882,0.12224517906336088,0.0703812316716129,0.08230452674888888,0.05797101449260869,0.20000000000048002,0.015873015873,0.10909090909066667,0.222222222222,0.009259259259266666,0.0416666666667,0.041666666666666664,0.33445945946009226
99.txt,0.24411134903640258,0.046043361665250054,0.11501377410468319,0.11501377410468319,0.09216589861741935,0.10648148148148148,0.10869565217391304,0.42000000000016796,0.0625,0.07619047619066667,0.625,0.14583333333333331,0.35,0.09375,0.4013513513521107
