filename,nwords,MLS,C_S,DC_C,T_S,CT_T,CP_T,CP_C,CN_C
230.txt,0.25267665952890794,0.018533248488698816,0.056451612903225805,0.17142857142846857,0.09444444444466667,0.176470588235,0.029411764705833333,0.142857142857,0.3185328185335486
231.txt,0.34475374732334046,0.018580973592198655,0.06021505376354839,0.5571428571434229,0.07111111111133334,0.5625,0.041666666666666664,0.142857142857,0.3981660231667128
232.txt,0.6809421841541756,0.036748329621342904,0.08422939068096774,0.5872340425538349,0.07037037037066667,0.526315789474,0.061403508771999994,0.148936170213,0.2846463484764845
233.txt,0.23554603854389722,0.04440707240575274,0.08755760368677419,0.6315789473690527,0.06666666666666667,0.857142857143,0.16666666666666666,0.368421052632,0.44594594594678966
234.txt,0.23982869379014987,0.0722239898186387,0.08387096774193549,0.3692307692305477,0.08,0.666666666667,0.194444444445,0.538461538462,0.4802494802490167
235.txt,0.25910064239828695,0.023023746854527665,0.07624633431096774,0.60000000000024,0.09090909090933333,0.533333333333,0.022222222222166663,0.0769230769231,0.3773388773396599
236.txt,0.19486081370449676,0.03663469842271101,0.08755760368677419,0.31578947368452637,0.095238095238,0.4,0.016666666666666666,0.0526315789474,0.3990042674259576
237.txt,0.0278372591006424,0.1667196945593329,0.22580645161290322,0.8571428571435428,0.06666666666666667,1.0,1.0,0.857142857143,0.3822393822401691
238.txt,0.23340471092077086,0.07050588609608062,0.13548387096774195,0.6285714285722515,0.10666666666666667,0.625,0.08333333333333333,0.190476190476,0.33976833976908877
239.txt,0.19700214132762311,0.03704377073772852,0.07834101382483871,0.3529411764709412,0.085714285714,0.333333333333,0.11111111111116667,0.352941176471,0.3934817170116634
24.txt,0.12633832976445397,0.2984409799554521,0.45161290322580644,0.60000000000024,0.06666666666666667,1.0,0.8333333333333333,0.357142857143,0.3503861003866359
240.txt,0.11349036402569594,0.02108995045691391,0.059907834101290316,0.3692307692305477,0.07619047619066667,0.625,0.08333333333333333,0.307692307692,0.3087318087325301
241.txt,0.014989293361884357,0.020680878141896408,0.06451612903225806,0.45000000000018003,0.06666666666666667,0.75,0.0,0.0,0.16722972973004613
242.txt,0.14346895074946464,0.026816962865440826,0.05529953917064516,0.30000000000012,0.05714285714286666,0.5,0.0555555555555,0.166666666667,0.5574324324334871
243.txt,0.47323340471092074,0.026765828825956264,0.05443548387096774,0.22222222222208887,0.08333333333333333,0.3,0.14166666666666666,0.62962962963,0.3138138138145397
244.txt,0.29336188436830835,0.1137448297804589,0.1693548387096774,0.6285714285722515,0.13333333333333333,0.75,0.08333333333333333,0.190476190476,0.2972972972980084
245.txt,0.0449678800856531,0.18962774419344058,0.3225806451612903,0.9600000000003841,0.06666666666666667,1.0,0.3333333333333333,0.2,0.44594594594678966
246.txt,0.297644539614561,0.03270760419980294,0.07096774193548387,0.60000000000024,0.07333333333333333,0.545454545455,0.09090909090916667,0.272727272727,0.2837837837844828
247.txt,0.24197002141327623,0.13617562838042718,0.25806451612903225,0.80000000000072,0.06666666666666667,1.0,0.16666666666666666,0.125,0.44594594594678966
248.txt,0.12633832976445397,0.0579064587973214,0.13709677419354838,0.5647058823530259,0.06666666666666667,0.75,0.08333333333333333,0.117647058824,0.28855325914185675
249.txt,0.28693790149892934,0.03722558065548226,0.07526881720419355,0.39999999999976005,0.074074074074,0.2,0.049999999999999996,0.142857142857,0.36100386100462895
25.txt,0.16916488222698073,0.05332484887049986,0.08387096774193549,0.09230769230775693,0.16,0.0833333333333,0.027777777777833332,0.153846153846,0.6174636174668439
250.txt,0.25481798715203424,0.10085905186127331,0.1935483870967742,0.65000000000066,0.08333333333333333,0.6,0.16666666666666666,0.208333333333,0.2972972972980084
251.txt,0.36616702355460384,0.036039684146478124,0.07624633431096774,0.692307692307877,0.06666666666666667,0.909090909091,0.060606060605999997,0.153846153846,0.39449064449121934
252.txt,0.24197002141327623,0.037146038816411306,0.07661290322580645,0.3789473684209516,0.08333333333333333,0.6,0.18333333333333335,0.578947368421,0.4224751066865966
253.txt,0.03211991434689508,0.010181355392834938,0.04838709677419355,0.39999999999976005,0.06666666666666667,0.5,0.027777777777833332,0.111111111111,0.5450450450450853
254.txt,0.29978586723768735,0.027969803025606286,0.06158357771258064,0.5142857142854057,0.07272727272733334,0.583333333333,0.0555555555555,0.190476190476,0.5096525096547481
255.txt,0.5053533190578159,0.021283721553350437,0.05602716468580645,0.43636363636337455,0.07017543859666667,0.5,0.049999999999999996,0.181818181818,0.32432432432505953
256.txt,0.15417558886509636,0.33566656061087713,0.7096774193548387,0.49090909090939633,0.8,0.416666666667,0.013888888888883332,0.0454545454545,0.2635135135139715
257.txt,0.8201284796573877,0.03718012817597223,0.06912442396322581,0.5066666666666026,0.07619047619066667,0.625,0.0625,0.2,0.6045045045076303
258.txt,0.47323340471092074,0.056188355074763316,0.12903225806451613,0.630000000000252,0.12666666666666665,0.736842105263,0.0701754385965,0.2,0.3121621621627527
259.txt,0.3426124197002141,0.04549793191227519,0.06451612903225806,0.60000000000024,0.06666666666666667,0.555555555556,0.14814814814816665,0.444444444444,0.743243243246136
26.txt,0.18629550321199145,0.02783964365255506,0.07661290322580645,0.5052631578950021,0.075,0.777777777778,0.0555555555555,0.157894736842,0.37553342816576457
260.txt,0.49036402569593146,0.02522879976038196,0.04743833017064516,0.2880000000001152,0.07450980392133333,0.263157894737,0.08771929824566667,0.4,0.6778378378391203
261.txt,0.9379014989293364,0.05583837098319476,0.06810035842290323,0.5684210526314274,0.07037037037066667,0.473684210526,0.09649122807016666,0.289473684211,0.844950213374977
262.txt,0.29978586723768735,0.014572064906229813,0.04946236559129032,0.2608695652177043,0.07555555555533333,0.117647058824,0.029411764705833333,0.130434782609,0.252056404230639
263.txt,0.35974304068522484,0.04101177219216699,0.1,0.5806451612906323,0.07333333333333333,0.636363636364,0.015151515151516666,0.0322580645161,0.4027898866617891
264.txt,0.25910064239828695,0.10229080496340505,0.20161290322580644,0.5280000000002112,0.1,0.833333333333,0.13888888888883333,0.2,0.33891891891956016
265.txt,0.21199143468950749,0.02608972319442587,0.0609318996416129,0.4235294117653694,0.074074074074,0.5,0.09999999999999999,0.352941176471,0.3147853736094199
267.txt,0.7623126338329765,0.04662087552166114,0.06641366223903226,0.5828571428570332,0.07058823529399999,0.611111111111,0.10185185185183333,0.314285714286,0.6243243243255054
268.txt,0.13704496788008563,0.14524339802735695,0.1935483870967742,1.0,0.06666666666666667,1.0,0.25,0.25,0.8547297297328333
269.txt,0.0835117773019272,0.10944957047406369,0.24193548387096775,0.80000000000072,0.16666666666666666,1.0,0.03333333333333333,0.0666666666667,0.416216216216855
27.txt,0.06209850107066382,0.21253579382754828,0.5161290322580645,0.7500000000003,0.4,0.833333333333,0.0,0.0,0.30658783783841786
270.txt,0.4154175588865096,0.03666878778227195,0.06989247311838709,0.4153846153849662,0.077777777778,0.5,0.03571428571433333,0.115384615385,0.3087318087325301
271.txt,0.2633832976445396,0.013726648788603333,0.05760368663580645,0.4320000000001728,0.06666666666666667,0.357142857143,0.023809523809499997,0.08,0.26756756756807376
272.txt,0.18843683083511775,0.07866687877823149,0.12096774193548387,0.39999999999976005,0.16666666666666666,0.4,0.09999999999999999,0.4,0.56486486486742
273.txt,0.37044967880085655,0.07017862824412391,0.11981566820290322,0.9230769230775692,0.06666666666666667,0.714285714286,0.14285714285716666,0.230769230769,0.5317047817068168
274.txt,0.4068522483940043,0.03571428571427958,0.06989247311838709,0.5076923076926031,0.077777777778,0.5,0.10714285714283334,0.346153846154,0.39449064449121934
275.txt,0.139186295503212,0.3156220171810329,0.5806451612903225,0.7333333333334934,0.2,1.0,0.16666666666666666,0.166666666667,0.5202702702727411
276.txt,0.32762312633832974,0.023103844930251496,0.049627791563225804,0.42000000000016796,0.07179487179466666,0.285714285714,0.047619047618999995,0.2,0.7358108108122029
277.txt,0.8972162740899359,0.03404390709522134,0.05913978494612903,0.4090909090909637,0.075,0.444444444444,0.07407407407399999,0.272727272727,0.5371621621652055
278.txt,0.4025695931477516,0.02702149902280641,0.06451612903225806,0.4714285714285886,0.07142857142866667,0.6,0.07777777777783333,0.25,0.3663127413136255
279.txt,0.835117773019272,0.03538888728208103,0.0689149560116129,0.5617021276598246,0.06969696969666667,0.521739130435,0.0797101449275,0.234042553191,0.3605520414038443
28.txt,0.2312633832976445,0.01614699331857471,0.04032258064516129,0.080000000000072,0.061111111111133334,0.0909090909091,0.0757575757575,0.333333333333,0.35675675675743174
280.txt,0.2698072805139186,0.14858415526575977,0.29032258064516125,0.17777777777767112,0.3333333333333333,0.333333333333,0.03333333333333333,0.111111111111,0.2972972972980084
281.txt,0.0449678800856531,0.007999636380076412,0.041474654377741935,0.13333333333325334,0.085714285714,0.111111111111,0.018518518518499998,0.111111111111,0.34684684684760214
282.txt,0.29336188436830835,0.1137448297804589,0.20161290322580644,0.5760000000002304,0.16666666666666666,0.7,0.049999999999999996,0.12,0.35675675675743174
283.txt,0.04282655246252677,0.029987273305752658,0.08064516129032258,0.24000000000009603,0.08333333333333333,0.6,0.0,0.0,0.26756756756807376
284.txt,0.40042826552462524,0.04020478408010843,0.0703812316716129,0.5000000000006,0.07272727272733334,0.5,0.06944444444449999,0.208333333333,0.5202702702727411
285.txt,0.3854389721627409,0.0253852097633091,0.041474654377741935,0.2666666666665067,0.06666666666666667,0.285714285714,0.03571428571433333,0.166666666667,0.6936936936969881
286.txt,0.30406852248394006,0.024260260897225733,0.06720430107516129,0.48000000000019205,0.061111111111133334,0.454545454545,0.0757575757575,0.2,0.24972972973020224
287.txt,0.13062098501070663,0.018533248488698816,0.06451612903225806,0.07500000000003,0.1,0.166666666667,0.013888888888883332,0.0625,0.3623310810817666
288.txt,0.4068522483940043,0.014351022321915461,0.04923599320870967,0.372413793103349,0.07368421052600001,0.333333333333,0.015873015873016667,0.0689655172414,0.5228331780050433
289.txt,0.2248394004282655,0.12853961183591556,0.22580645161290322,0.39999999999976005,0.24444444444466665,0.363636363636,0.060606060605999997,0.190476190476,0.3822393822401691
29.txt,0.815845824411135,0.0369074132994848,0.06912442396322581,0.5333333333330134,0.07936507936533334,0.56,0.07333333333333333,0.244444444444,0.6639639639657157
290.txt,0.08137044967880085,0.0645879732738407,0.16129032258064516,0.560000000000624,0.06666666666666667,0.666666666667,0.11111111111116667,0.133333333333,0.2378378378381392
292.txt,0.21627408993576014,0.026726057906420794,0.06451612903225806,0.46666666666698664,0.074074074074,0.6,0.06666666666666667,0.222222222222,0.17342342342380107
293.txt,0.46466809421841543,0.020680878141896408,0.057347670250967736,0.487500000000195,0.07037037037066667,0.578947368421,0.03508771929816666,0.125,0.40413851351427815
30.txt,0.5995717344753748,0.07308304167991773,0.14838709677419354,0.4956521739133983,0.14666666666666667,0.5,0.04545454545449999,0.130434782609,0.2811398354883292
31.txt,0.18629550321199145,0.07795100222716562,0.11290322580645161,0.5142857142854057,0.1,0.666666666667,0.22222222222166665,0.571428571429,0.5415057915087272
32.txt,0.16702355460385437,0.07150811326757284,0.11290322580645161,0.5142857142854057,0.11666666666666667,0.571428571429,0.0714285714285,0.214285714286,0.4140926640932564
33.txt,0.19700214132762311,0.11613108495058298,0.2365591397848387,0.7636363636371054,0.11111111111133333,1.0,0.06666666666666667,0.0909090909091,0.4256756756762783
34.txt,0.6145610278372592,0.026407890550423332,0.0532258064516129,0.3272727272725309,0.07333333333333333,0.363636363636,0.030303030302999998,0.121212121212,0.6621621621640906
35.txt,0.3875802997858672,0.03356665606108199,0.05913978494612903,0.2727272727277091,0.09444444444466667,0.352941176471,0.04901960784316667,0.227272727273,0.6283783783791618
36.txt,0.15203426124197,0.007317849188571476,0.04838709677419355,0.39999999999976005,0.06666666666666667,0.5,0.027777777777833332,0.111111111111,0.17342342342380107
37.txt,0.3361884368308351,0.02783964365255506,0.07526881720419355,0.3857142857149543,0.08888888888866667,0.5,0.07291666666666666,0.25,0.2070463320468512
38.txt,0.2226980728051392,0.007699650015997504,0.04731182795709677,0.49090909090939633,0.06666666666666667,0.4,0.0555555555555,0.227272727273,0.3040540540545482
39.txt,0.06209850107066382,0.011272214899357372,0.06451612903225806,0.60000000000024,0.06666666666666667,0.714285714286,0.0,0.0,0.22297297297339483
40.txt,0.297644539614561,0.25262488068723676,0.3548387096774194,0.6545454545462619,0.3,0.888888888889,0.07407407407399999,0.181818181818,0.44594594594678966
41.txt,0.10278372591006425,0.03557111040406641,0.05161290322580645,0.45000000000018003,0.08,0.333333333333,0.13888888888883333,0.625,0.39020270270344093
42.txt,0.39614561027837264,0.026407890550423332,0.04838709677419355,0.34285714285693714,0.06666666666666667,0.5,0.05952380952383333,0.238095238095,0.7007722007741637
43.txt,0.2184154175588865,0.42157174673878095,0.5806451612903225,0.60000000000024,0.4,0.833333333333,0.08333333333333333,0.166666666667,0.5698198198218889
44.txt,0.828693790149893,0.0325084037681771,0.053295932678709676,0.5368421052638147,0.072463768116,0.48,0.04666666666666667,0.184210526316,0.7158605974387868
45.txt,0.3361884368308351,0.044543429843996465,0.08243727598580644,0.5217391304354086,0.08148148148133334,0.636363636364,0.12121212121216665,0.347826086957,0.50411280846217
46.txt,0.5824411134903641,0.013522112631237756,0.052109181141290324,0.39999999999976005,0.07435897435866666,0.379310344828,0.07471264367816666,0.309523809524,0.14864864864878125
47.txt,0.4796573875802998,0.034384800690830636,0.07603686635935483,0.39999999999976005,0.1,0.47619047619,0.0555555555555,0.212121212121,0.527027027028835
48.txt,0.09421841541755889,0.0029792034246261707,0.04985337243387097,0.3529411764709412,0.07272727272733334,0.25,0.027777777777833332,0.117647058824,0.26232114467473955
49.txt,0.3404710920770878,0.0053220721372001616,0.055718475073225804,0.44210526315857684,0.08181818181799999,0.407407407407,0.024691358024666668,0.105263157895,0.17603129445256277
50.txt,0.24625267665952888,0.4587973273942059,0.8387096774193548,0.692307692307877,0.7333333333333333,0.727272727273,0.060606060605999997,0.153846153846,0.39449064449121934
51.txt,0.26124197002141325,0.02783964365255506,0.07741935483870967,0.60000000000024,0.07333333333333333,0.727272727273,0.060606060605999997,0.166666666667,0.2972972972980084
52.txt,0.5910064239828694,0.033145552207598045,0.07020872865290322,0.4216216216213686,0.09019607843133333,0.478260869565,0.14492753623183333,0.540540540541,0.337472607743625
53.txt,0.22698072805139186,0.028316894686694422,0.07526881720419355,0.5714285714282286,0.074074074074,0.6,0.06666666666666667,0.190476190476,0.3822393822401691
55.txt,0.32548179871520344,0.02664651606734984,0.05376344086032258,0.360000000000144,0.07222222222199999,0.384615384615,0.051282051282,0.2,0.6020270270281661
56.txt,0.3361884368308351,0.03786191536747717,0.09354838709677418,0.372413793103349,0.11333333333333333,0.588235294118,0.05882352941183333,0.206896551724,0.18452935694337616
57.txt,0.48608137044967886,0.02783964365255506,0.0625,0.4258064516125703,0.075,0.388888888889,0.07407407407399999,0.258064516129,0.5754141238044671
58.txt,0.49036402569593146,0.02819758192808799,0.05846774193548387,0.4551724137937821,0.07083333333333333,0.588235294118,0.0392156862745,0.137931034483,0.5535880708283446
59.txt,0.3340471092077088,0.02376465405411406,0.052109181141290324,0.34285714285693714,0.07179487179466666,0.428571428571,0.10714285714283334,0.428571428571,0.5521235521267203
60.txt,0.3340471092077088,0.004931594018447373,0.05131964809387097,0.34285714285693714,0.06969696969666667,0.260869565217,0.02173913043483333,0.0857142857143,0.17837837837871587
61.txt,0.5160599571734477,0.015995140716633893,0.03812316715548387,0.4153846153849662,0.06363636363633333,0.285714285714,0.0079365079365,0.0384615384615,0.3601871101876544
62.txt,0.42184154175588867,0.04931594018453102,0.08709677419354839,0.5333333333330134,0.09333333333333332,0.571428571429,0.05952380952383333,0.185185185185,0.5450450450450853
63.txt,0.42184154175588867,0.01749920458163549,0.05913978494612903,0.3636363636361455,0.07037037037066667,0.526315789474,0.061403508771999994,0.212121212121,0.3513513513521107
64.txt,0.3361884368308351,0.02783964365255506,0.043010752688064514,0.45000000000018003,0.061111111111133334,0.272727272727,0.13636363636366666,0.5625,0.7804054054068819
65.txt,0.8029978586723769,0.03900731784918256,0.09032258064516129,0.4714285714285886,0.11333333333333333,0.441176470588,0.029411764705833333,0.107142857143,0.2866795366800154
66.txt,0.5931477516059958,0.009226853324842566,0.04731182795709677,0.35454545454614184,0.07555555555533333,0.294117647059,0.029411764705833333,0.136363636364,0.19256756756785082
67.txt,0.31263383297644537,0.03471205854278736,0.07741935483870967,0.39999999999976005,0.08,0.583333333333,0.125,0.375,0.4831081081075356
68.txt,0.17130620985010708,0.007024156244728012,0.03970223325064516,0.22500000000009002,0.05641025641026667,0.181818181818,0.04545454545449999,0.1875,0.33445945946009226
69.txt,1.0,0.008116514184530754,0.047399605003225806,0.35000000000054,0.07074829932,0.326923076923,0.041666666666666664,0.180555555556,0.19200450450506598
7.txt,0.15417558886509636,0.028862324439669292,0.06451612903225806,0.4285714285717714,0.085714285714,0.444444444444,0.0555555555555,0.214285714286,0.3822393822401691
70.txt,0.4346895074946467,0.01631026340899788,0.06281833616290322,0.45405405405378163,0.06666666666666667,0.684210526316,0.08771929824566667,0.27027027027,0.30131482834257006
71.txt,0.2955032119914347,0.08711422208080871,0.14838709677419354,0.5739130434782296,0.06666666666666667,0.8,0.09999999999999999,0.130434782609,0.5428907168057568
72.txt,0.06423982869379015,0.09656379255487813,0.2096774193548387,0.6461538461546584,0.1,0.666666666667,0.0,0.0,0.41164241164322474
73.txt,0.8779443254817988,0.04086177900998436,0.08755760368677419,0.6315789473690527,0.07619047619066667,0.75,0.10416666666666666,0.263157894737,0.35988620199230253
74.txt,0.3361884368308351,0.05289532293986035,0.10887096774193548,0.6666666666674667,0.1,0.583333333333,0.027777777777833332,0.0740740740741,0.28078078078147717
75.txt,0.16916488222698073,0.015526566974222177,0.07096774193548387,0.16363636363686546,0.12,0.222222222222,0.009259259259266666,0.0454545454545,0.18243243243281812
76.txt,0.0449678800856531,0.03070314985681852,0.08064516129032258,0.48000000000019205,0.06666666666666667,0.5,0.08333333333333333,0.2,0.4905405405414687
77.txt,0.31905781584582443,0.030312671737951196,0.06744868035193548,0.5739130434782296,0.07272727272733334,0.666666666667,0.06944444444449999,0.217391304348,0.44594594594678966
78.txt,0.5546038543897217,0.02475007116906792,0.06281833616290322,0.5189189189186076,0.080701754386,0.652173913043,0.02898550724633333,0.108108108108,0.3977355734120498
79.txt,0.7430406852248395,0.04136175628373555,0.07347670250903225,0.6146341463414459,0.06666666666666667,0.722222222222,0.09259259259266667,0.243902439024,0.5220830586707176
8.txt,0.25267665952890794,0.018533248488698816,0.06720430107516129,0.4320000000001728,0.08333333333333333,0.6,0.03333333333333333,0.12,0.2854054054059454
80.txt,0.30406852248394006,0.03977091950374827,0.0967741935483871,0.44444444444417774,0.09629629629599999,0.538461538462,0.038461538461499994,0.111111111111,0.4294294294302584
81.txt,0.8051391862955033,0.054506045179758544,0.06653225806451613,0.39999999999976005,0.08333333333333333,0.55,0.10833333333333334,0.393939393939,1.0
82.txt,0.22055674518201285,0.027362392618415703,0.035842293906774195,0.24000000000009603,0.06666666666666667,0.222222222222,0.09259259259266667,0.5,0.5797297297308266
83.txt,0.6745182012847967,0.02790782237167692,0.06605222734258065,0.669767441861068,0.06349206349206667,0.6,0.075,0.209302325581,0.35260842237670764
84.txt,0.278372591006424,0.02139675469296227,0.06451612903225806,0.35000000000054,0.08333333333333333,0.4,0.03333333333333333,0.125,0.27871621621674353
85.txt,0.31905781584582443,0.030312671737951196,0.0703812316716129,0.60000000000024,0.06666666666666667,0.727272727273,0.09090909090916667,0.25,0.4273648648655248
86.txt,0.3426124197002141,0.013606333401934543,0.06072106261870967,0.30000000000012,0.09019607843133333,0.391304347826,0.0072463768115999996,0.03125,0.22297297297339483
87.txt,0.5653104925053534,0.009029370138460124,0.04783092324806452,0.334883720930534,0.06896551724133333,0.366666666667,0.049999999999999996,0.209302325581,0.2489000628541466
88.txt,0.25267665952890794,0.22255806554247037,0.3548387096774194,0.60000000000024,0.16666666666666666,0.8,0.03333333333333333,0.0454545454545,0.527027027028835
89.txt,0.11563169164882227,0.03900731784918256,0.07096774193548387,0.5454545454542182,0.08,0.5,0.08333333333333333,0.272727272727,0.527027027028835
9.txt,0.0,0.015669742284435354,0.04838709677419355,0.0,0.08333333333333333,0.0,0.03333333333333333,0.166666666667,0.44594594594678966
91.txt,0.4068522483940043,0.01865957964488717,0.06072106261870967,0.37500000000015,0.08235294117666667,0.380952380952,0.031746031746,0.125,0.26478040540590636
92.txt,0.4796573875802998,0.04983657767616323,0.07917888563064515,0.5777777777774311,0.078787878788,0.538461538462,0.07692307692299999,0.222222222222,0.37987987988066463
93.txt,0.20128479657387582,0.18819599109130886,0.3225806451612903,0.720000000000288,0.06666666666666667,1.0,0.3333333333333333,0.2,0.2898648648654133
94.txt,0.28051391862955033,0.02562693431297503,0.09090909090903225,0.4258064516125703,0.09696969697,0.6875,0.020833333333333332,0.0645161290323,0.20139494333089455
95.txt,0.5546038543897217,0.03356665606108199,0.07862903225806452,0.39999999999976005,0.09583333333333333,0.347826086957,0.0434782608695,0.153846153846,0.25155925155992187
96.txt,0.16274089935760172,0.018771874005625317,0.0609318996416129,0.28235294117651294,0.074074074074,0.4,0.13333333333333333,0.470588235294,0.1836248012720501
97.txt,0.41327623126338325,0.03643016226534544,0.0833333333332258,0.5806451612906323,0.08333333333333333,0.4,0.06666666666666667,0.193548387097,0.4171752397567893
98.txt,0.3426124197002141,0.033176177942214655,0.0703812316716129,0.20000000000048002,0.10909090909066667,0.222222222222,0.009259259259266666,0.0416666666667,0.33445945946009226
99.txt,0.24411134903640258,0.046043361665250054,0.09216589861741935,0.42000000000016796,0.07619047619066667,0.625,0.14583333333333331,0.35,0.4013513513521107
